	Sample	read_id	Sample_id	Site	Region	Flow	Ind	Duplicate	seqid
26	R07B-1-Ta	R07B-1-Ta_LpxA_CC_26	A13	R07B	MEF	B	R07B-1	n	FLD0083
27	R07B-1-Ta	R07B-1-Ta_LpxA_CC_27	A13	R07B	MEF	B	R07B-1	n	FLD0083
28	R07B-1-Ta	R07B-1-Ta_LpxA_CC_28	A13	R07B	MEF	B	R07B-1	n	FLD0083
29	R07B-1-Ta	R07B-1-Ta_LpxA_CC_29	A13	R07B	MEF	B	R07B-1	n	FLD0083
30	R07B-1-Ta	R07B-1-Ta_LpxA_CC_30	A13	R07B	MEF	B	R07B-1	n	FLD0083
31	R07B-1-Ta	R07B-1-Ta_LpxA_CC_31	A13	R07B	MEF	B	R07B-1	n	FLD0083
32	R07B-1-Ta	R07B-1-Ta_LpxA_CC_32	A13	R07B	MEF	B	R07B-1	n	FLD0083
33	R07B-1-Ta	R07B-1-Ta_LpxA_CC_33	A13	R07B	MEF	B	R07B-1	n	FLD0083
34	R07B-1-Ta	R07B-1-Ta_LpxA_CC_34	A13	R07B	MEF	B	R07B-1	n	FLD0083
35	R07B-1-Ta	R07B-1-Ta_LpxA_CC_35	A13	R07B	MEF	B	R07B-1	n	FLD0083
36	R07B-1-Ta	R07B-1-Ta_LpxA_CC_36	A13	R07B	MEF	B	R07B-1	n	FLD0083
37	R07B-1-Ta	R07B-1-Ta_LpxA_CC_37	A13	R07B	MEF	B	R07B-1	n	FLD0083
38	R07B-1-Ta	R07B-1-Ta_LpxA_CC_38	A13	R07B	MEF	B	R07B-1	n	FLD0083
39	R07B-1-Ta	R07B-1-Ta_LpxA_CC_39	A13	R07B	MEF	B	R07B-1	n	FLD0083
40	R07B-1-Ta	R07B-1-Ta_LpxA_CC_40	A13	R07B	MEF	B	R07B-1	n	FLD0083
41	R07B-1-Ta	R07B-1-Ta_LpxA_CC_41	A13	R07B	MEF	B	R07B-1	n	FLD0083
42	R07B-1-Ta	R07B-1-Ta_LpxA_CC_42	A13	R07B	MEF	B	R07B-1	n	FLD0083
43	R07B-1-Ta	R07B-1-Ta_LpxA_CC_43	A13	R07B	MEF	B	R07B-1	n	FLD0083
44	R07B-1-Ta	R07B-1-Ta_LpxA_CC_44	A13	R07B	MEF	B	R07B-1	n	FLD0083
45	R07B-1-Ta	R07B-1-Ta_LpxA_CC_45	A13	R07B	MEF	B	R07B-1	n	FLD0083
46	R07B-1-Ta	R07B-1-Ta_LpxA_CC_46	A13	R07B	MEF	B	R07B-1	n	FLD0083
47	R07B-1-Ta	R07B-1-Ta_LpxA_CC_47	A13	R07B	MEF	B	R07B-1	n	FLD0083
48	R07B-1-Ta	R07B-1-Ta_LpxA_CC_48	A13	R07B	MEF	B	R07B-1	n	FLD0083
49	R07B-1-Ta	R07B-1-Ta_LpxA_CC_49	A13	R07B	MEF	B	R07B-1	n	FLD0083
50	R07B-1-Ta	R07B-1-Ta_LpxA_CC_50	A13	R07B	MEF	B	R07B-1	n	FLD0083
51	R07B-1-Ta	R07B-1-Ta_LpxA_CC_51	A13	R07B	MEF	B	R07B-1	n	FLD0083
52	R07B-1-Ta	R07B-1-Ta_LpxA_CC_52	A13	R07B	MEF	B	R07B-1	n	FLD0083
53	R07B-1-Ta	R07B-1-Ta_LpxA_CC_53	A13	R07B	MEF	B	R07B-1	n	FLD0083
54	R07B-1-Ta	R07B-1-Ta_LpxA_CC_54	A13	R07B	MEF	B	R07B-1	n	FLD0083
55	R07B-1-Ta	R07B-1-Ta_LpxA_CC_55	A13	R07B	MEF	B	R07B-1	n	FLD0083
56	R07B-1-Ta	R07B-1-Ta_LpxA_CC_56	A13	R07B	MEF	B	R07B-1	n	FLD0083
57	R07B-1-Ta	R07B-1-Ta_LpxA_CC_57	A13	R07B	MEF	B	R07B-1	n	FLD0083
58	R07B-1-Ta	R07B-1-Ta_LpxA_CC_58	A13	R07B	MEF	B	R07B-1	n	FLD0083
59	R07B-1-Ta	R07B-1-Ta_LpxA_CC_59	A13	R07B	MEF	B	R07B-1	n	FLD0083
60	R07B-1-Ta	R07B-1-Ta_LpxA_CC_60	A13	R07B	MEF	B	R07B-1	n	FLD0083
61	R07B-1-Ta	R07B-1-Ta_LpxA_CC_61	A13	R07B	MEF	B	R07B-1	n	FLD0083
62	R07B-1-Ta	R07B-1-Ta_LpxA_CC_62	A13	R07B	MEF	B	R07B-1	n	FLD0083
63	R07B-1-Ta	R07B-1-Ta_LpxA_CC_63	A13	R07B	MEF	B	R07B-1	n	FLD0083
64	R07B-1-Ta	R07B-1-Ta_LpxA_CC_64	A13	R07B	MEF	B	R07B-1	n	FLD0083
65	R07B-1-Ta	R07B-1-Ta_LpxA_CC_65	A13	R07B	MEF	B	R07B-1	n	FLD0083
66	R07B-1-Ta	R07B-1-Ta_LpxA_CC_66	A13	R07B	MEF	B	R07B-1	n	FLD0083
67	R07B-1-Ta	R07B-1-Ta_LpxA_CC_67	A13	R07B	MEF	B	R07B-1	n	FLD0083
68	R07B-1-Ta	R07B-1-Ta_LpxA_CC_68	A13	R07B	MEF	B	R07B-1	n	FLD0083
69	R07B-1-Ta	R07B-1-Ta_LpxA_CC_69	A13	R07B	MEF	B	R07B-1	n	FLD0083
70	R07B-1-Ta	R07B-1-Ta_LpxA_CC_70	A13	R07B	MEF	B	R07B-1	n	FLD0083
71	R07B-1-Ta	R07B-1-Ta_LpxA_CC_71	A13	R07B	MEF	B	R07B-1	n	FLD0083
72	R07B-1-Ta	R07B-1-Ta_LpxA_CC_72	A13	R07B	MEF	B	R07B-1	n	FLD0083
73	R07B-1-Ta	R07B-1-Ta_LpxA_CC_73	A13	R07B	MEF	B	R07B-1	n	FLD0083
74	R07B-1-Ta	R07B-1-Ta_LpxA_CC_74	A13	R07B	MEF	B	R07B-1	n	FLD0083
75	R07B-1-Ta	R07B-1-Ta_LpxA_CC_75	A13	R07B	MEF	B	R07B-1	n	FLD0083
76	R07B-1-Ta	R07B-1-Ta_LpxA_CC_76	A13	R07B	MEF	B	R07B-1	n	FLD0083
77	R07B-1-Ta	R07B-1-Ta_LpxA_CC_77	A13	R07B	MEF	B	R07B-1	n	FLD0083
78	R07B-1-Ta	R07B-1-Ta_LpxA_CC_78	A13	R07B	MEF	B	R07B-1	n	FLD0083
79	R07B-1-Ta	R07B-1-Ta_LpxA_CC_79	A13	R07B	MEF	B	R07B-1	n	FLD0083
80	R07B-1-Ta	R07B-1-Ta_LpxA_CC_80	A13	R07B	MEF	B	R07B-1	n	FLD0083
81	R07B-1-Ta	R07B-1-Ta_LpxA_CC_81	A13	R07B	MEF	B	R07B-1	n	FLD0083
82	R07B-1-Ta	R07B-1-Ta_LpxA_CC_82	A13	R07B	MEF	B	R07B-1	n	FLD0083
83	R07B-1-Ta	R07B-1-Ta_LpxA_CC_83	A13	R07B	MEF	B	R07B-1	n	FLD0083
84	R07B-1-Ta	R07B-1-Ta_LpxA_CC_84	A13	R07B	MEF	B	R07B-1	n	FLD0083
85	R07B-1-Ta	R07B-1-Ta_LpxA_CC_85	A13	R07B	MEF	B	R07B-1	n	FLD0083
86	R07B-1-Ta	R07B-1-Ta_LpxA_CC_86	A13	R07B	MEF	B	R07B-1	n	FLD0083
87	R07B-1-Ta	R07B-1-Ta_LpxA_CC_87	A13	R07B	MEF	B	R07B-1	n	FLD0083
88	R07B-1-Ta	R07B-1-Ta_LpxA_CC_88	A13	R07B	MEF	B	R07B-1	n	FLD0083
89	R07B-1-Ta	R07B-1-Ta_LpxA_CC_89	A13	R07B	MEF	B	R07B-1	n	FLD0083
90	R07B-1-Ta	R07B-1-Ta_LpxA_CC_90	A13	R07B	MEF	B	R07B-1	n	FLD0083
91	R07B-1-Ta	R07B-1-Ta_LpxA_CC_91	A13	R07B	MEF	B	R07B-1	n	FLD0083
92	R07B-1-Ta	R07B-1-Ta_LpxA_CC_92	A13	R07B	MEF	B	R07B-1	n	FLD0083
93	R07B-1-Ta	R07B-1-Ta_LpxA_CC_93	A13	R07B	MEF	B	R07B-1	n	FLD0083
94	R07B-1-Ta	R07B-1-Ta_LpxA_CC_94	A13	R07B	MEF	B	R07B-1	n	FLD0083
95	R07B-1-Ta	R07B-1-Ta_LpxA_CC_95	A13	R07B	MEF	B	R07B-1	n	FLD0083
96	R07B-1-Ta	R07B-1-Ta_LpxA_CC_96	A13	R07B	MEF	B	R07B-1	n	FLD0083
97	R07B-1-Ta	R07B-1-Ta_LpxA_CC_97	A13	R07B	MEF	B	R07B-1	n	FLD0083
98	R07B-1-Ta	R07B-1-Ta_LpxA_CC_98	A13	R07B	MEF	B	R07B-1	n	FLD0083
99	R07B-1-Ta	R07B-1-Ta_LpxA_CC_99	A13	R07B	MEF	B	R07B-1	n	FLD0083
100	R07B-1-Ta	R07B-1-Ta_LpxA_CC_100	A13	R07B	MEF	B	R07B-1	n	FLD0083
101	R07B-1-Ta	R07B-1-Ta_LpxA_CC_101	A13	R07B	MEF	B	R07B-1	n	FLD0083
102	R07B-1-Ta	R07B-1-Ta_LpxA_CC_102	A13	R07B	MEF	B	R07B-1	n	FLD0083
103	R07B-1-Ta	R07B-1-Ta_LpxA_CC_103	A13	R07B	MEF	B	R07B-1	n	FLD0083
104	R07B-1-Ta	R07B-1-Ta_LpxA_CC_104	A13	R07B	MEF	B	R07B-1	n	FLD0083
105	R07B-1-Ta	R07B-1-Ta_LpxA_CC_105	A13	R07B	MEF	B	R07B-1	n	FLD0083
106	R07B-1-Ta	R07B-1-Ta_LpxA_CC_106	A13	R07B	MEF	B	R07B-1	n	FLD0083
107	R07B-1-Ta	R07B-1-Ta_LpxA_CC_107	A13	R07B	MEF	B	R07B-1	n	FLD0083
108	R07B-1-Ta	R07B-1-Ta_LpxA_CC_108	A13	R07B	MEF	B	R07B-1	n	FLD0083
109	R07B-1-Ta	R07B-1-Ta_LpxA_CC_109	A13	R07B	MEF	B	R07B-1	n	FLD0083
110	R07B-1-Ta	R07B-1-Ta_LpxA_CC_110	A13	R07B	MEF	B	R07B-1	n	FLD0083
111	R07B-1-Ta	R07B-1-Ta_LpxA_CC_111	A13	R07B	MEF	B	R07B-1	n	FLD0083
112	R07B-1-Ta	R07B-1-Ta_LpxA_CC_112	A13	R07B	MEF	B	R07B-1	n	FLD0083
113	R07B-1-Ta	R07B-1-Ta_LpxA_CC_113	A13	R07B	MEF	B	R07B-1	n	FLD0083
114	R07B-1-Ta	R07B-1-Ta_LpxA_CC_114	A13	R07B	MEF	B	R07B-1	n	FLD0083
115	R07B-1-Ta	R07B-1-Ta_LpxA_CC_115	A13	R07B	MEF	B	R07B-1	n	FLD0083
116	R07B-1-Ta	R07B-1-Ta_LpxA_CC_116	A13	R07B	MEF	B	R07B-1	n	FLD0083
117	R07B-1-Ta	R07B-1-Ta_LpxA_CC_117	A13	R07B	MEF	B	R07B-1	n	FLD0083
118	R07B-1-Ta	R07B-1-Ta_LpxA_CC_118	A13	R07B	MEF	B	R07B-1	n	FLD0083
119	R07B-1-Ta	R07B-1-Ta_LpxA_CC_119	A13	R07B	MEF	B	R07B-1	n	FLD0083
120	R07B-1-Ta	R07B-1-Ta_LpxA_CC_120	A13	R07B	MEF	B	R07B-1	n	FLD0083
121	R07B-1-Ta	R07B-1-Ta_LpxA_CC_121	A13	R07B	MEF	B	R07B-1	n	FLD0083
122	R07B-1-Ta	R07B-1-Ta_LpxA_CC_122	A13	R07B	MEF	B	R07B-1	n	FLD0083
123	R07B-1-Ta	R07B-1-Ta_LpxA_CC_123	A13	R07B	MEF	B	R07B-1	n	FLD0083
124	R07B-1-Ta	R07B-1-Ta_LpxA_CC_124	A13	R07B	MEF	B	R07B-1	n	FLD0083
125	R07B-1-Ta	R07B-1-Ta_LpxA_CC_125	A13	R07B	MEF	B	R07B-1	n	FLD0083
126	R07B-1-Ta	R07B-1-Ta_LpxA_CC_126	A13	R07B	MEF	B	R07B-1	n	FLD0083
127	R07B-1-Ta	R07B-1-Ta_LpxA_CC_127	A13	R07B	MEF	B	R07B-1	n	FLD0083
128	R07B-1-Ta	R07B-1-Ta_LpxA_CC_128	A13	R07B	MEF	B	R07B-1	n	FLD0083
129	R07B-1-Ta	R07B-1-Ta_LpxA_CC_129	A13	R07B	MEF	B	R07B-1	n	FLD0083
130	R07B-1-Ta	R07B-1-Ta_LpxA_CC_130	A13	R07B	MEF	B	R07B-1	n	FLD0083
131	R07B-1-Ta	R07B-1-Ta_LpxA_CC_131	A13	R07B	MEF	B	R07B-1	n	FLD0083
132	R07B-1-Ta	R07B-1-Ta_LpxA_CC_132	A13	R07B	MEF	B	R07B-1	n	FLD0083
133	R07B-1-Ta	R07B-1-Ta_LpxA_CC_133	A13	R07B	MEF	B	R07B-1	n	FLD0083
134	R07B-1-Ta	R07B-1-Ta_LpxA_CT_0	A13	R07B	MEF	B	R07B-1	n	FLD0083
135	R07B-1-Ta	R07B-1-Ta_LpxA_CT_1	A13	R07B	MEF	B	R07B-1	n	FLD0083
136	R07B-1-Ta	R07B-1-Ta_LpxA_CT_2	A13	R07B	MEF	B	R07B-1	n	FLD0083
137	R07B-1-Ta	R07B-1-Ta_LpxA_CT_3	A13	R07B	MEF	B	R07B-1	n	FLD0083
138	R07B-1-Ta	R07B-1-Ta_LpxA_CT_4	A13	R07B	MEF	B	R07B-1	n	FLD0083
139	R07B-1-Ta	R07B-1-Ta_LpxA_CT_5	A13	R07B	MEF	B	R07B-1	n	FLD0083
140	R07B-1-Ta	R07B-1-Ta_LpxA_CT_6	A13	R07B	MEF	B	R07B-1	n	FLD0083
141	R07B-1-Ta	R07B-1-Ta_LpxA_CT_7	A13	R07B	MEF	B	R07B-1	n	FLD0083
142	R07B-1-Ta	R07B-1-Ta_LpxA_CT_8	A13	R07B	MEF	B	R07B-1	n	FLD0083
143	R07B-1-Ta	R07B-1-Ta_LpxA_CT_9	A13	R07B	MEF	B	R07B-1	n	FLD0083
144	R07B-1-Ta	R07B-1-Ta_LpxA_CT_10	A13	R07B	MEF	B	R07B-1	n	FLD0083
145	R07B-1-Ta	R07B-1-Ta_LpxA_CT_11	A13	R07B	MEF	B	R07B-1	n	FLD0083
146	R07B-1-Ta	R07B-1-Ta_LpxA_CT_12	A13	R07B	MEF	B	R07B-1	n	FLD0083
147	R07B-1-Ta	R07B-1-Ta_LpxA_CT_13	A13	R07B	MEF	B	R07B-1	n	FLD0083
148	R07B-1-Ta	R07B-1-Ta_LpxA_CT_14	A13	R07B	MEF	B	R07B-1	n	FLD0083
149	R07B-1-Ta	R07B-1-Ta_LpxA_CT_15	A13	R07B	MEF	B	R07B-1	n	FLD0083
150	R07B-1-Ta	R07B-1-Ta_LpxA_CT_16	A13	R07B	MEF	B	R07B-1	n	FLD0083
151	R07B-1-Ta	R07B-1-Ta_LpxA_CT_17	A13	R07B	MEF	B	R07B-1	n	FLD0083
152	R07B-1-Ta	R07B-1-Ta_LpxA_CT_18	A13	R07B	MEF	B	R07B-1	n	FLD0083
153	R07B-1-Ta	R07B-1-Ta_LpxA_CT_19	A13	R07B	MEF	B	R07B-1	n	FLD0083
154	R07B-1-Ta	R07B-1-Ta_LpxA_CT_20	A13	R07B	MEF	B	R07B-1	n	FLD0083
155	R07B-1-Ta	R07B-1-Ta_LpxA_CT_21	A13	R07B	MEF	B	R07B-1	n	FLD0083
156	R07B-1-Ta	R07B-1-Ta_LpxA_CT_22	A13	R07B	MEF	B	R07B-1	n	FLD0083
157	R07B-1-Ta	R07B-1-Ta_LpxA_CT_23	A13	R07B	MEF	B	R07B-1	n	FLD0083
158	R07B-1-Ta	R07B-1-Ta_LpxA_CT_24	A13	R07B	MEF	B	R07B-1	n	FLD0083
159	R07B-1-Ta	R07B-1-Ta_LpxA_CT_25	A13	R07B	MEF	B	R07B-1	n	FLD0083
160	R07B-1-Ta	R07B-1-Ta_LpxA_CT_26	A13	R07B	MEF	B	R07B-1	n	FLD0083
161	R07B-1-Ta	R07B-1-Ta_LpxA_CT_27	A13	R07B	MEF	B	R07B-1	n	FLD0083
162	R07B-1-Ta	R07B-1-Ta_LpxA_CT_28	A13	R07B	MEF	B	R07B-1	n	FLD0083
163	R07B-1-Ta	R07B-1-Ta_LpxA_CT_29	A13	R07B	MEF	B	R07B-1	n	FLD0083
164	R07B-1-Ta	R07B-1-Ta_LpxA_CT_30	A13	R07B	MEF	B	R07B-1	n	FLD0083
165	R07B-1-Ta	R07B-1-Ta_LpxA_CT_31	A13	R07B	MEF	B	R07B-1	n	FLD0083
166	R07B-1-Ta	R07B-1-Ta_LpxA_CT_32	A13	R07B	MEF	B	R07B-1	n	FLD0083
167	R07B-1-Ta	R07B-1-Ta_LpxA_CT_33	A13	R07B	MEF	B	R07B-1	n	FLD0083
168	R07B-1-Ta	R07B-1-Ta_LpxA_CT_34	A13	R07B	MEF	B	R07B-1	n	FLD0083
169	R07B-1-Ta	R07B-1-Ta_LpxA_CT_35	A13	R07B	MEF	B	R07B-1	n	FLD0083
170	R07B-1-Ta	R07B-1-Ta_LpxA_CT_36	A13	R07B	MEF	B	R07B-1	n	FLD0083
171	R07B-1-Ta	R07B-1-Ta_LpxA_CT_37	A13	R07B	MEF	B	R07B-1	n	FLD0083
172	R07B-1-Ta	R07B-1-Ta_LpxA_CT_38	A13	R07B	MEF	B	R07B-1	n	FLD0083
173	R07B-1-Ta	R07B-1-Ta_LpxA_CT_39	A13	R07B	MEF	B	R07B-1	n	FLD0083
174	R07B-1-Ta	R07B-1-Ta_LpxA_CT_40	A13	R07B	MEF	B	R07B-1	n	FLD0083
175	R07B-1-Ta	R07B-1-Ta_LpxA_CT_41	A13	R07B	MEF	B	R07B-1	n	FLD0083
176	R07B-1-Ta	R07B-1-Ta_LpxA_CT_42	A13	R07B	MEF	B	R07B-1	n	FLD0083
177	R07B-1-Ta	R07B-1-Ta_LpxA_CT_43	A13	R07B	MEF	B	R07B-1	n	FLD0083
178	R07B-1-Ta	R07B-1-Ta_LpxA_CT_44	A13	R07B	MEF	B	R07B-1	n	FLD0083
179	R07B-1-Ta	R07B-1-Ta_LpxA_CT_45	A13	R07B	MEF	B	R07B-1	n	FLD0083
180	R07B-1-Ta	R07B-1-Ta_LpxA_CT_46	A13	R07B	MEF	B	R07B-1	n	FLD0083
181	R07B-1-Ta	R07B-1-Ta_LpxA_CT_47	A13	R07B	MEF	B	R07B-1	n	FLD0083
182	R07B-1-Ta	R07B-1-Ta_LpxA_CT_48	A13	R07B	MEF	B	R07B-1	n	FLD0083
183	R07B-1-Ta	R07B-1-Ta_LpxA_CT_49	A13	R07B	MEF	B	R07B-1	n	FLD0083
184	R07B-1-Ta	R07B-1-Ta_LpxA_CT_50	A13	R07B	MEF	B	R07B-1	n	FLD0083
185	R07B-1-Ta	R07B-1-Ta_LpxA_CT_51	A13	R07B	MEF	B	R07B-1	n	FLD0083
186	R07B-1-Ta	R07B-1-Ta_LpxA_CT_52	A13	R07B	MEF	B	R07B-1	n	FLD0083
187	R07B-1-Ta	R07B-1-Ta_LpxA_CT_53	A13	R07B	MEF	B	R07B-1	n	FLD0083
188	R07B-1-Ta	R07B-1-Ta_LpxA_CT_54	A13	R07B	MEF	B	R07B-1	n	FLD0083
189	R07B-1-Ta	R07B-1-Ta_LpxA_CT_55	A13	R07B	MEF	B	R07B-1	n	FLD0083
190	R07B-1-Ta	R07B-1-Ta_LpxA_CT_56	A13	R07B	MEF	B	R07B-1	n	FLD0083
191	R07B-1-Ta	R07B-1-Ta_LpxA_CT_57	A13	R07B	MEF	B	R07B-1	n	FLD0083
192	R07B-1-Ta	R07B-1-Ta_LpxA_CT_58	A13	R07B	MEF	B	R07B-1	n	FLD0083
193	R07B-1-Ta	R07B-1-Ta_LpxA_CT_59	A13	R07B	MEF	B	R07B-1	n	FLD0083
194	R07B-1-Ta	R07B-1-Ta_LpxA_CT_60	A13	R07B	MEF	B	R07B-1	n	FLD0083
195	R07B-1-Ta	R07B-1-Ta_LpxA_CT_61	A13	R07B	MEF	B	R07B-1	n	FLD0083
196	R07B-1-Ta	R07B-1-Ta_LpxA_CT_62	A13	R07B	MEF	B	R07B-1	n	FLD0083
197	R07B-1-Ta	R07B-1-Ta_LpxA_CT_63	A13	R07B	MEF	B	R07B-1	n	FLD0083
198	R07B-1-Ta	R07B-1-Ta_LpxA_CT_64	A13	R07B	MEF	B	R07B-1	n	FLD0083
199	R07B-1-Ta	R07B-1-Ta_LpxA_CT_65	A13	R07B	MEF	B	R07B-1	n	FLD0083
200	R07B-1-Ta	R07B-1-Ta_LpxA_CT_66	A13	R07B	MEF	B	R07B-1	n	FLD0083
201	R07B-1-Ta	R07B-1-Ta_LpxA_CT_67	A13	R07B	MEF	B	R07B-1	n	FLD0083
202	R07B-1-Ta	R07B-1-Ta_LpxA_CT_68	A13	R07B	MEF	B	R07B-1	n	FLD0083
203	R07B-1-Ta	R07B-1-Ta_LpxA_CT_69	A13	R07B	MEF	B	R07B-1	n	FLD0083
204	R07B-1-Ta	R07B-1-Ta_LpxA_CT_70	A13	R07B	MEF	B	R07B-1	n	FLD0083
205	R07B-1-Ta	R07B-1-Ta_LpxA_CT_71	A13	R07B	MEF	B	R07B-1	n	FLD0083
206	R07B-1-Ta	R07B-1-Ta_LpxA_CT_72	A13	R07B	MEF	B	R07B-1	n	FLD0083
207	R07B-1-Ta	R07B-1-Ta_LpxA_CT_73	A13	R07B	MEF	B	R07B-1	n	FLD0083
208	R07B-1-Ta	R07B-1-Ta_LpxA_CT_74	A13	R07B	MEF	B	R07B-1	n	FLD0083
209	R07B-1-Ta	R07B-1-Ta_LpxA_CT_75	A13	R07B	MEF	B	R07B-1	n	FLD0083
210	R07B-1-Ta	R07B-1-Ta_LpxA_CT_76	A13	R07B	MEF	B	R07B-1	n	FLD0083
211	R07B-1-Ta	R07B-1-Ta_LpxA_CT_77	A13	R07B	MEF	B	R07B-1	n	FLD0083
212	R07B-1-Ta	R07B-1-Ta_LpxA_CT_78	A13	R07B	MEF	B	R07B-1	n	FLD0083
213	R07B-1-Ta	R07B-1-Ta_LpxA_CT_79	A13	R07B	MEF	B	R07B-1	n	FLD0083
214	R07B-1-Ta	R07B-1-Ta_LpxA_CT_80	A13	R07B	MEF	B	R07B-1	n	FLD0083
215	R07B-1-Ta	R07B-1-Ta_LpxA_CT_81	A13	R07B	MEF	B	R07B-1	n	FLD0083
216	R07B-1-Ta	R07B-1-Ta_LpxA_CT_82	A13	R07B	MEF	B	R07B-1	n	FLD0083
217	R07B-1-Ta	R07B-1-Ta_LpxA_CT_83	A13	R07B	MEF	B	R07B-1	n	FLD0083
218	R07B-1-Ta	R07B-1-Ta_LpxA_CT_84	A13	R07B	MEF	B	R07B-1	n	FLD0083
219	R07B-1-Ta	R07B-1-Ta_LpxA_CT_85	A13	R07B	MEF	B	R07B-1	n	FLD0083
220	R07B-1-Ta	R07B-1-Ta_LpxA_CT_86	A13	R07B	MEF	B	R07B-1	n	FLD0083
221	R07B-1-Ta	R07B-1-Ta_LpxA_CT_87	A13	R07B	MEF	B	R07B-1	n	FLD0083
222	R07B-1-Ta	R07B-1-Ta_LpxA_CT_88	A13	R07B	MEF	B	R07B-1	n	FLD0083
223	R07B-1-Ta	R07B-1-Ta_LpxA_CT_89	A13	R07B	MEF	B	R07B-1	n	FLD0083
224	R07B-1-Ta	R07B-1-Ta_LpxA_CT_90	A13	R07B	MEF	B	R07B-1	n	FLD0083
225	R07B-1-Ta	R07B-1-Ta_LpxA_CT_91	A13	R07B	MEF	B	R07B-1	n	FLD0083
226	R07B-1-Ta	R07B-1-Ta_LpxA_CT_92	A13	R07B	MEF	B	R07B-1	n	FLD0083
227	R07B-1-Ta	R07B-1-Ta_LpxA_CT_93	A13	R07B	MEF	B	R07B-1	n	FLD0083
228	R07B-1-Ta	R07B-1-Ta_LpxA_CT_94	A13	R07B	MEF	B	R07B-1	n	FLD0083
229	R07B-1-Ta	R07B-1-Ta_LpxA_CT_95	A13	R07B	MEF	B	R07B-1	n	FLD0083
230	R07B-1-Ta	R07B-1-Ta_LpxA_CT_96	A13	R07B	MEF	B	R07B-1	n	FLD0083
231	R07B-1-Ta	R07B-1-Ta_LpxA_CT_97	A13	R07B	MEF	B	R07B-1	n	FLD0083
232	R07B-1-Ta	R07B-1-Ta_LpxA_TC_0	A13	R07B	MEF	B	R07B-1	n	FLD0083
233	R07B-1-Ta	R07B-1-Ta_LpxA_TC_1	A13	R07B	MEF	B	R07B-1	n	FLD0083
234	R07B-1-Ta	R07B-1-Ta_LpxA_TC_2	A13	R07B	MEF	B	R07B-1	n	FLD0083
235	R07B-1-Ta	R07B-1-Ta_LpxA_TC_3	A13	R07B	MEF	B	R07B-1	n	FLD0083
236	R07B-1-Ta	R07B-1-Ta_LpxA_TC_4	A13	R07B	MEF	B	R07B-1	n	FLD0083
237	R07B-1-Ta	R07B-1-Ta_LpxA_TC_5	A13	R07B	MEF	B	R07B-1	n	FLD0083
238	R07B-1-Ta	R07B-1-Ta_LpxA_TC_6	A13	R07B	MEF	B	R07B-1	n	FLD0083
239	R07B-1-Ta	R07B-1-Ta_LpxA_TC_7	A13	R07B	MEF	B	R07B-1	n	FLD0083
240	R07B-1-Ta	R07B-1-Ta_LpxA_TC_8	A13	R07B	MEF	B	R07B-1	n	FLD0083
241	R07B-1-Ta	R07B-1-Ta_LpxA_TC_9	A13	R07B	MEF	B	R07B-1	n	FLD0083
242	R07B-1-Ta	R07B-1-Ta_LpxA_TC_10	A13	R07B	MEF	B	R07B-1	n	FLD0083
243	R07B-1-Ta	R07B-1-Ta_LpxA_TC_11	A13	R07B	MEF	B	R07B-1	n	FLD0083
244	R07B-1-Ta	R07B-1-Ta_LpxA_TC_12	A13	R07B	MEF	B	R07B-1	n	FLD0083
245	R07B-1-Ta	R07B-1-Ta_LpxA_TC_13	A13	R07B	MEF	B	R07B-1	n	FLD0083
246	R07B-1-Ta	R07B-1-Ta_LpxA_TC_14	A13	R07B	MEF	B	R07B-1	n	FLD0083
247	R07B-1-Ta	R07B-1-Ta_LpxA_TC_15	A13	R07B	MEF	B	R07B-1	n	FLD0083
248	R07B-1-Ta	R07B-1-Ta_LpxA_TC_16	A13	R07B	MEF	B	R07B-1	n	FLD0083
249	R07B-1-Ta	R07B-1-Ta_LpxA_TC_17	A13	R07B	MEF	B	R07B-1	n	FLD0083
250	R07B-1-Ta	R07B-1-Ta_LpxA_TC_18	A13	R07B	MEF	B	R07B-1	n	FLD0083
251	R07B-1-Ta	R07B-1-Ta_LpxA_TC_19	A13	R07B	MEF	B	R07B-1	n	FLD0083
252	R07B-1-Ta	R07B-1-Ta_LpxA_TC_20	A13	R07B	MEF	B	R07B-1	n	FLD0083
253	R07B-1-Ta	R07B-1-Ta_LpxA_TC_21	A13	R07B	MEF	B	R07B-1	n	FLD0083
254	R07B-1-Ta	R07B-1-Ta_LpxA_TC_22	A13	R07B	MEF	B	R07B-1	n	FLD0083
255	R07B-1-Ta	R07B-1-Ta_LpxA_TC_23	A13	R07B	MEF	B	R07B-1	n	FLD0083
256	R07B-1-Ta	R07B-1-Ta_LpxA_TC_24	A13	R07B	MEF	B	R07B-1	n	FLD0083
257	R07B-1-Ta	R07B-1-Ta_LpxA_TC_25	A13	R07B	MEF	B	R07B-1	n	FLD0083
258	R07B-1-Ta	R07B-1-Ta_LpxA_TC_26	A13	R07B	MEF	B	R07B-1	n	FLD0083
259	R07B-1-Ta	R07B-1-Ta_LpxA_TC_27	A13	R07B	MEF	B	R07B-1	n	FLD0083
260	R07B-1-Ta	R07B-1-Ta_LpxA_TC_28	A13	R07B	MEF	B	R07B-1	n	FLD0083
261	R07B-1-Ta	R07B-1-Ta_LpxA_TC_29	A13	R07B	MEF	B	R07B-1	n	FLD0083
