	Sample	read_id	seqid	Sample_id	Site	Ind	Region	Flow	dupl
281	R02H-7-T	R02H-7-T_2_9	PBBC38	C39	R02H	R02H-7	MEF	H	n
282	R02H-7-T	R02H-7-T_2_10	PBBC38	C39	R02H	R02H-7	MEF	H	n
283	R02H-7-T	R02H-7-T_2_11	PBBC38	C39	R02H	R02H-7	MEF	H	n
284	R02H-7-T	R02H-7-T_2_12	PBBC38	C39	R02H	R02H-7	MEF	H	n
285	R02H-7-T	R02H-7-T_2_13	PBBC38	C39	R02H	R02H-7	MEF	H	n
286	R02H-7-T	R02H-7-T_2_14	PBBC38	C39	R02H	R02H-7	MEF	H	n
287	R02H-7-T	R02H-7-T_2_15	PBBC38	C39	R02H	R02H-7	MEF	H	n
288	R02H-7-T	R02H-7-T_2_16	PBBC38	C39	R02H	R02H-7	MEF	H	n
289	R02H-7-T	R02H-7-T_2_17	PBBC38	C39	R02H	R02H-7	MEF	H	n
290	R02H-7-T	R02H-7-T_2_18	PBBC38	C39	R02H	R02H-7	MEF	H	n
291	R02H-7-T	R02H-7-T_2_19	PBBC38	C39	R02H	R02H-7	MEF	H	n
292	R02H-7-T	R02H-7-T_2_20	PBBC38	C39	R02H	R02H-7	MEF	H	n
293	R02H-7-T	R02H-7-T_2_21	PBBC38	C39	R02H	R02H-7	MEF	H	n
294	R02H-7-T	R02H-7-T_2_22	PBBC38	C39	R02H	R02H-7	MEF	H	n
295	R02H-7-T	R02H-7-T_2_23	PBBC38	C39	R02H	R02H-7	MEF	H	n
296	R02H-7-T	R02H-7-T_2_24	PBBC38	C39	R02H	R02H-7	MEF	H	n
297	R02H-7-T	R02H-7-T_2_25	PBBC38	C39	R02H	R02H-7	MEF	H	n
298	R02H-7-T	R02H-7-T_2_26	PBBC38	C39	R02H	R02H-7	MEF	H	n
299	R02H-7-T	R02H-7-T_2_27	PBBC38	C39	R02H	R02H-7	MEF	H	n
300	R02H-7-T	R02H-7-T_2_28	PBBC38	C39	R02H	R02H-7	MEF	H	n
301	R02H-7-T	R02H-7-T_2_29	PBBC38	C39	R02H	R02H-7	MEF	H	n
302	R02H-7-T	R02H-7-T_2_30	PBBC38	C39	R02H	R02H-7	MEF	H	n
303	R02H-7-T	R02H-7-T_2_31	PBBC38	C39	R02H	R02H-7	MEF	H	n
304	R02H-7-T	R02H-7-T_2_32	PBBC38	C39	R02H	R02H-7	MEF	H	n
305	R02H-7-T	R02H-7-T_2_33	PBBC38	C39	R02H	R02H-7	MEF	H	n
306	R02H-7-T	R02H-7-T_2_34	PBBC38	C39	R02H	R02H-7	MEF	H	n
307	R02H-7-T	R02H-7-T_2_35	PBBC38	C39	R02H	R02H-7	MEF	H	n
308	R02H-7-T	R02H-7-T_2_36	PBBC38	C39	R02H	R02H-7	MEF	H	n
309	R02H-7-T	R02H-7-T_2_37	PBBC38	C39	R02H	R02H-7	MEF	H	n
310	R02H-7-T	R02H-7-T_2_38	PBBC38	C39	R02H	R02H-7	MEF	H	n
311	R02H-7-T	R02H-7-T_2_39	PBBC38	C39	R02H	R02H-7	MEF	H	n
312	R02H-7-T	R02H-7-T_2_40	PBBC38	C39	R02H	R02H-7	MEF	H	n
313	R02H-7-T	R02H-7-T_2_41	PBBC38	C39	R02H	R02H-7	MEF	H	n
314	R02H-7-T	R02H-7-T_2_42	PBBC38	C39	R02H	R02H-7	MEF	H	n
315	R02H-7-T	R02H-7-T_2_43	PBBC38	C39	R02H	R02H-7	MEF	H	n
316	R02H-7-T	R02H-7-T_2_44	PBBC38	C39	R02H	R02H-7	MEF	H	n
317	R02H-7-T	R02H-7-T_2_45	PBBC38	C39	R02H	R02H-7	MEF	H	n
318	R02H-7-T	R02H-7-T_2_46	PBBC38	C39	R02H	R02H-7	MEF	H	n
319	R02H-7-T	R02H-7-T_2_47	PBBC38	C39	R02H	R02H-7	MEF	H	n
320	R02H-7-T	R02H-7-T_2_48	PBBC38	C39	R02H	R02H-7	MEF	H	n
321	R02H-7-T	R02H-7-T_2_49	PBBC38	C39	R02H	R02H-7	MEF	H	n
322	R02H-7-T	R02H-7-T_2_50	PBBC38	C39	R02H	R02H-7	MEF	H	n
323	R02H-7-T	R02H-7-T_2_51	PBBC38	C39	R02H	R02H-7	MEF	H	n
324	R02H-7-T	R02H-7-T_2_52	PBBC38	C39	R02H	R02H-7	MEF	H	n
325	R02H-7-T	R02H-7-T_2_53	PBBC38	C39	R02H	R02H-7	MEF	H	n
326	R02H-7-T	R02H-7-T_2_54	PBBC38	C39	R02H	R02H-7	MEF	H	n
327	R02H-7-T	R02H-7-T_2_55	PBBC38	C39	R02H	R02H-7	MEF	H	n
328	R02H-7-T	R02H-7-T_2_56	PBBC38	C39	R02H	R02H-7	MEF	H	n
329	R02H-7-T	R02H-7-T_2_57	PBBC38	C39	R02H	R02H-7	MEF	H	n
330	R02H-7-T	R02H-7-T_2_58	PBBC38	C39	R02H	R02H-7	MEF	H	n
331	R02H-7-T	R02H-7-T_2_59	PBBC38	C39	R02H	R02H-7	MEF	H	n
332	R02H-7-T	R02H-7-T_2_60	PBBC38	C39	R02H	R02H-7	MEF	H	n
333	R02H-7-T	R02H-7-T_2_61	PBBC38	C39	R02H	R02H-7	MEF	H	n
334	R02H-7-T	R02H-7-T_2_62	PBBC38	C39	R02H	R02H-7	MEF	H	n
335	R02H-7-T	R02H-7-T_2_63	PBBC38	C39	R02H	R02H-7	MEF	H	n
336	R02H-7-T	R02H-7-T_2_64	PBBC38	C39	R02H	R02H-7	MEF	H	n
337	R02H-7-T	R02H-7-T_2_65	PBBC38	C39	R02H	R02H-7	MEF	H	n
338	R02H-7-T	R02H-7-T_2_66	PBBC38	C39	R02H	R02H-7	MEF	H	n
339	R02H-7-T	R02H-7-T_2_67	PBBC38	C39	R02H	R02H-7	MEF	H	n
340	R02H-7-T	R02H-7-T_2_68	PBBC38	C39	R02H	R02H-7	MEF	H	n
341	R02H-7-T	R02H-7-T_2_69	PBBC38	C39	R02H	R02H-7	MEF	H	n
342	R02H-7-T	R02H-7-T_2_70	PBBC38	C39	R02H	R02H-7	MEF	H	n
343	R02H-7-T	R02H-7-T_2_71	PBBC38	C39	R02H	R02H-7	MEF	H	n
344	R02H-7-T	R02H-7-T_2_72	PBBC38	C39	R02H	R02H-7	MEF	H	n
345	R02H-7-T	R02H-7-T_2_73	PBBC38	C39	R02H	R02H-7	MEF	H	n
346	R02H-7-T	R02H-7-T_2_74	PBBC38	C39	R02H	R02H-7	MEF	H	n
347	R02H-7-T	R02H-7-T_2_75	PBBC38	C39	R02H	R02H-7	MEF	H	n
348	R02H-7-T	R02H-7-T_2_76	PBBC38	C39	R02H	R02H-7	MEF	H	n
349	R02H-7-T	R02H-7-T_2_77	PBBC38	C39	R02H	R02H-7	MEF	H	n
350	R02H-7-T	R02H-7-T_2_78	PBBC38	C39	R02H	R02H-7	MEF	H	n
351	R02H-7-T	R02H-7-T_2_79	PBBC38	C39	R02H	R02H-7	MEF	H	n
352	R02H-7-T	R02H-7-T_2_80	PBBC38	C39	R02H	R02H-7	MEF	H	n
353	R02H-7-T	R02H-7-T_2_81	PBBC38	C39	R02H	R02H-7	MEF	H	n
354	R02H-7-T	R02H-7-T_2_82	PBBC38	C39	R02H	R02H-7	MEF	H	n
355	R02H-7-T	R02H-7-T_2_83	PBBC38	C39	R02H	R02H-7	MEF	H	n
356	R02H-7-T	R02H-7-T_2_84	PBBC38	C39	R02H	R02H-7	MEF	H	n
357	R02H-7-T	R02H-7-T_2_85	PBBC38	C39	R02H	R02H-7	MEF	H	n
358	R02H-7-T	R02H-7-T_2_86	PBBC38	C39	R02H	R02H-7	MEF	H	n
359	R02H-7-T	R02H-7-T_2_87	PBBC38	C39	R02H	R02H-7	MEF	H	n
360	R02H-7-T	R02H-7-T_2_88	PBBC38	C39	R02H	R02H-7	MEF	H	n
361	R02H-7-T	R02H-7-T_2_89	PBBC38	C39	R02H	R02H-7	MEF	H	n
362	R02H-7-T	R02H-7-T_2_90	PBBC38	C39	R02H	R02H-7	MEF	H	n
363	R02H-7-T	R02H-7-T_2_91	PBBC38	C39	R02H	R02H-7	MEF	H	n
364	R02H-7-T	R02H-7-T_2_92	PBBC38	C39	R02H	R02H-7	MEF	H	n
365	R02H-7-T	R02H-7-T_2_93	PBBC38	C39	R02H	R02H-7	MEF	H	n
366	R02H-7-T	R02H-7-T_2_94	PBBC38	C39	R02H	R02H-7	MEF	H	n
367	R02H-7-T	R02H-7-T_2_95	PBBC38	C39	R02H	R02H-7	MEF	H	n
368	R02H-7-T	R02H-7-T_2_96	PBBC38	C39	R02H	R02H-7	MEF	H	n
369	R02H-7-T	R02H-7-T_2_97	PBBC38	C39	R02H	R02H-7	MEF	H	n
370	R02H-7-T	R02H-7-T_2_98	PBBC38	C39	R02H	R02H-7	MEF	H	n
371	R02H-7-T	R02H-7-T_2_99	PBBC38	C39	R02H	R02H-7	MEF	H	n
372	R02H-7-T	R02H-7-T_2_100	PBBC38	C39	R02H	R02H-7	MEF	H	n
373	R02H-7-T	R02H-7-T_2_101	PBBC38	C39	R02H	R02H-7	MEF	H	n
374	R02H-7-T	R02H-7-T_2_102	PBBC38	C39	R02H	R02H-7	MEF	H	n
375	R02H-7-T	R02H-7-T_2_103	PBBC38	C39	R02H	R02H-7	MEF	H	n
376	R02H-7-T	R02H-7-T_2_104	PBBC38	C39	R02H	R02H-7	MEF	H	n
377	R02H-7-T	R02H-7-T_2_105	PBBC38	C39	R02H	R02H-7	MEF	H	n
378	R02H-7-T	R02H-7-T_2_106	PBBC38	C39	R02H	R02H-7	MEF	H	n
379	R02H-7-T	R02H-7-T_2_107	PBBC38	C39	R02H	R02H-7	MEF	H	n
380	R02H-7-T	R02H-7-T_2_108	PBBC38	C39	R02H	R02H-7	MEF	H	n
381	R02H-7-T	R02H-7-T_2_109	PBBC38	C39	R02H	R02H-7	MEF	H	n
382	R02H-7-T	R02H-7-T_2_110	PBBC38	C39	R02H	R02H-7	MEF	H	n
383	R02H-7-T	R02H-7-T_2_111	PBBC38	C39	R02H	R02H-7	MEF	H	n
384	R02H-7-T	R02H-7-T_2_112	PBBC38	C39	R02H	R02H-7	MEF	H	n
385	R02H-7-T	R02H-7-T_2_113	PBBC38	C39	R02H	R02H-7	MEF	H	n
386	R02H-7-T	R02H-7-T_2_114	PBBC38	C39	R02H	R02H-7	MEF	H	n
387	R02H-7-T	R02H-7-T_2_115	PBBC38	C39	R02H	R02H-7	MEF	H	n
388	R02H-7-T	R02H-7-T_2_116	PBBC38	C39	R02H	R02H-7	MEF	H	n
389	R02H-7-T	R02H-7-T_2_117	PBBC38	C39	R02H	R02H-7	MEF	H	n
390	R02H-7-T	R02H-7-T_2_118	PBBC38	C39	R02H	R02H-7	MEF	H	n
391	R02H-7-T	R02H-7-T_2_119	PBBC38	C39	R02H	R02H-7	MEF	H	n
392	R02H-7-T	R02H-7-T_2_120	PBBC38	C39	R02H	R02H-7	MEF	H	n
393	R02H-7-T	R02H-7-T_2_121	PBBC38	C39	R02H	R02H-7	MEF	H	n
394	R02H-7-T	R02H-7-T_2_122	PBBC38	C39	R02H	R02H-7	MEF	H	n
395	R02H-7-T	R02H-7-T_2_123	PBBC38	C39	R02H	R02H-7	MEF	H	n
396	R02H-7-T	R02H-7-T_2_124	PBBC38	C39	R02H	R02H-7	MEF	H	n
397	R02H-7-T	R02H-7-T_2_125	PBBC38	C39	R02H	R02H-7	MEF	H	n
398	R02H-7-T	R02H-7-T_2_126	PBBC38	C39	R02H	R02H-7	MEF	H	n
399	R02H-7-T	R02H-7-T_2_127	PBBC38	C39	R02H	R02H-7	MEF	H	n
400	R02H-7-T	R02H-7-T_2_128	PBBC38	C39	R02H	R02H-7	MEF	H	n
401	R02H-7-T	R02H-7-T_2_129	PBBC38	C39	R02H	R02H-7	MEF	H	n
402	R02H-7-T	R02H-7-T_2_130	PBBC38	C39	R02H	R02H-7	MEF	H	n
403	R02H-7-T	R02H-7-T_2_131	PBBC38	C39	R02H	R02H-7	MEF	H	n
404	R02H-7-T	R02H-7-T_2_132	PBBC38	C39	R02H	R02H-7	MEF	H	n
405	R02H-7-T	R02H-7-T_2_133	PBBC38	C39	R02H	R02H-7	MEF	H	n
406	R02H-7-T	R02H-7-T_2_134	PBBC38	C39	R02H	R02H-7	MEF	H	n
407	R02H-7-T	R02H-7-T_2_135	PBBC38	C39	R02H	R02H-7	MEF	H	n
408	R02H-7-T	R02H-7-T_2_136	PBBC38	C39	R02H	R02H-7	MEF	H	n
409	R02H-7-T	R02H-7-T_2_137	PBBC38	C39	R02H	R02H-7	MEF	H	n
410	R02H-7-T	R02H-7-T_2_138	PBBC38	C39	R02H	R02H-7	MEF	H	n
411	R02H-7-T	R02H-7-T_2_139	PBBC38	C39	R02H	R02H-7	MEF	H	n
412	R02H-7-T	R02H-7-T_2_140	PBBC38	C39	R02H	R02H-7	MEF	H	n
413	R02H-7-T	R02H-7-T_2_141	PBBC38	C39	R02H	R02H-7	MEF	H	n
414	R02H-7-T	R02H-7-T_2_142	PBBC38	C39	R02H	R02H-7	MEF	H	n
415	R02H-7-T	R02H-7-T_2_143	PBBC38	C39	R02H	R02H-7	MEF	H	n
416	R02H-7-T	R02H-7-T_2_144	PBBC38	C39	R02H	R02H-7	MEF	H	n
417	R02H-7-T	R02H-7-T_2_145	PBBC38	C39	R02H	R02H-7	MEF	H	n
418	R02H-7-T	R02H-7-T_2_146	PBBC38	C39	R02H	R02H-7	MEF	H	n
419	R02H-7-T	R02H-7-T_2_147	PBBC38	C39	R02H	R02H-7	MEF	H	n
420	R02H-7-T	R02H-7-T_2_148	PBBC38	C39	R02H	R02H-7	MEF	H	n
421	R02H-7-T	R02H-7-T_2_149	PBBC38	C39	R02H	R02H-7	MEF	H	n
422	R02H-7-T	R02H-7-T_2_150	PBBC38	C39	R02H	R02H-7	MEF	H	n
423	R02H-7-T	R02H-7-T_2_151	PBBC38	C39	R02H	R02H-7	MEF	H	n
424	R02H-7-T	R02H-7-T_2_152	PBBC38	C39	R02H	R02H-7	MEF	H	n
425	R02H-7-T	R02H-7-T_2_153	PBBC38	C39	R02H	R02H-7	MEF	H	n
426	R02H-7-T	R02H-7-T_2_154	PBBC38	C39	R02H	R02H-7	MEF	H	n
427	R02H-7-T	R02H-7-T_2_155	PBBC38	C39	R02H	R02H-7	MEF	H	n
428	R02H-7-T	R02H-7-T_2_156	PBBC38	C39	R02H	R02H-7	MEF	H	n
429	R02H-7-T	R02H-7-T_2_157	PBBC38	C39	R02H	R02H-7	MEF	H	n
430	R02H-7-T	R02H-7-T_2_158	PBBC38	C39	R02H	R02H-7	MEF	H	n
431	R02H-7-T	R02H-7-T_2_159	PBBC38	C39	R02H	R02H-7	MEF	H	n
432	R02H-7-T	R02H-7-T_2_160	PBBC38	C39	R02H	R02H-7	MEF	H	n
433	R02H-7-T	R02H-7-T_2_161	PBBC38	C39	R02H	R02H-7	MEF	H	n
434	R02H-7-T	R02H-7-T_2_162	PBBC38	C39	R02H	R02H-7	MEF	H	n
435	R02H-7-T	R02H-7-T_2_163	PBBC38	C39	R02H	R02H-7	MEF	H	n
436	R02H-7-T	R02H-7-T_2_164	PBBC38	C39	R02H	R02H-7	MEF	H	n
437	R02H-7-T	R02H-7-T_2_165	PBBC38	C39	R02H	R02H-7	MEF	H	n
438	R02H-7-T	R02H-7-T_2_166	PBBC38	C39	R02H	R02H-7	MEF	H	n
439	R02H-7-T	R02H-7-T_2_167	PBBC38	C39	R02H	R02H-7	MEF	H	n
440	R02H-7-T	R02H-7-T_2_168	PBBC38	C39	R02H	R02H-7	MEF	H	n
441	R02H-7-T	R02H-7-T_2_169	PBBC38	C39	R02H	R02H-7	MEF	H	n
442	R02H-7-T	R02H-7-T_2_170	PBBC38	C39	R02H	R02H-7	MEF	H	n
443	R02H-7-T	R02H-7-T_2_171	PBBC38	C39	R02H	R02H-7	MEF	H	n
444	R02H-7-T	R02H-7-T_2_172	PBBC38	C39	R02H	R02H-7	MEF	H	n
445	R02H-7-T	R02H-7-T_2_173	PBBC38	C39	R02H	R02H-7	MEF	H	n
446	R02H-7-T	R02H-7-T_2_174	PBBC38	C39	R02H	R02H-7	MEF	H	n
447	R02H-7-T	R02H-7-T_2_175	PBBC38	C39	R02H	R02H-7	MEF	H	n
448	R02H-7-T	R02H-7-T_2_176	PBBC38	C39	R02H	R02H-7	MEF	H	n
449	R02H-7-T	R02H-7-T_2_177	PBBC38	C39	R02H	R02H-7	MEF	H	n
450	R02H-7-T	R02H-7-T_2_178	PBBC38	C39	R02H	R02H-7	MEF	H	n
451	R02H-7-T	R02H-7-T_2_179	PBBC38	C39	R02H	R02H-7	MEF	H	n
452	R02H-7-T	R02H-7-T_2_180	PBBC38	C39	R02H	R02H-7	MEF	H	n
453	R02H-7-T	R02H-7-T_2_181	PBBC38	C39	R02H	R02H-7	MEF	H	n
454	R02H-7-T	R02H-7-T_2_182	PBBC38	C39	R02H	R02H-7	MEF	H	n
455	R02H-7-T	R02H-7-T_2_183	PBBC38	C39	R02H	R02H-7	MEF	H	n
456	R02H-7-T	R02H-7-T_2_184	PBBC38	C39	R02H	R02H-7	MEF	H	n
457	R02H-7-T	R02H-7-T_2_185	PBBC38	C39	R02H	R02H-7	MEF	H	n
458	R02H-7-T	R02H-7-T_2_186	PBBC38	C39	R02H	R02H-7	MEF	H	n
459	R02H-7-T	R02H-7-T_2_187	PBBC38	C39	R02H	R02H-7	MEF	H	n
460	R02H-7-T	R02H-7-T_2_188	PBBC38	C39	R02H	R02H-7	MEF	H	n
461	R02H-7-T	R02H-7-T_2_189	PBBC38	C39	R02H	R02H-7	MEF	H	n
462	R02H-7-T	R02H-7-T_2_190	PBBC38	C39	R02H	R02H-7	MEF	H	n
463	R02H-7-T	R02H-7-T_2_191	PBBC38	C39	R02H	R02H-7	MEF	H	n
464	R02H-7-T	R02H-7-T_2_192	PBBC38	C39	R02H	R02H-7	MEF	H	n
465	R02H-7-T	R02H-7-T_2_193	PBBC38	C39	R02H	R02H-7	MEF	H	n
466	R02H-7-T	R02H-7-T_2_194	PBBC38	C39	R02H	R02H-7	MEF	H	n
467	R02H-7-T	R02H-7-T_2_195	PBBC38	C39	R02H	R02H-7	MEF	H	n
468	R02H-7-T	R02H-7-T_2_196	PBBC38	C39	R02H	R02H-7	MEF	H	n
469	R02H-7-T	R02H-7-T_2_197	PBBC38	C39	R02H	R02H-7	MEF	H	n
470	R02H-7-T	R02H-7-T_2_198	PBBC38	C39	R02H	R02H-7	MEF	H	n
471	R02H-7-T	R02H-7-T_2_199	PBBC38	C39	R02H	R02H-7	MEF	H	n
472	R02H-7-T	R02H-7-T_2_200	PBBC38	C39	R02H	R02H-7	MEF	H	n
473	R02H-7-T	R02H-7-T_2_201	PBBC38	C39	R02H	R02H-7	MEF	H	n
474	R02H-7-T	R02H-7-T_2_202	PBBC38	C39	R02H	R02H-7	MEF	H	n
475	R02H-7-T	R02H-7-T_2_203	PBBC38	C39	R02H	R02H-7	MEF	H	n
476	R02H-7-T	R02H-7-T_2_204	PBBC38	C39	R02H	R02H-7	MEF	H	n
477	R02H-7-T	R02H-7-T_2_205	PBBC38	C39	R02H	R02H-7	MEF	H	n
478	R02H-7-T	R02H-7-T_2_206	PBBC38	C39	R02H	R02H-7	MEF	H	n
479	R02H-7-T	R02H-7-T_2_207	PBBC38	C39	R02H	R02H-7	MEF	H	n
480	R02H-7-T	R02H-7-T_2_208	PBBC38	C39	R02H	R02H-7	MEF	H	n
481	R02H-7-T	R02H-7-T_2_209	PBBC38	C39	R02H	R02H-7	MEF	H	n
482	R02H-7-T	R02H-7-T_2_210	PBBC38	C39	R02H	R02H-7	MEF	H	n
483	R02H-7-T	R02H-7-T_2_211	PBBC38	C39	R02H	R02H-7	MEF	H	n
484	R02H-7-T	R02H-7-T_2_212	PBBC38	C39	R02H	R02H-7	MEF	H	n
485	R02H-7-T	R02H-7-T_2_213	PBBC38	C39	R02H	R02H-7	MEF	H	n
486	R02H-7-T	R02H-7-T_2_214	PBBC38	C39	R02H	R02H-7	MEF	H	n
487	R02H-7-T	R02H-7-T_2_215	PBBC38	C39	R02H	R02H-7	MEF	H	n
488	R02H-7-T	R02H-7-T_2_216	PBBC38	C39	R02H	R02H-7	MEF	H	n
489	R02H-7-T	R02H-7-T_2_217	PBBC38	C39	R02H	R02H-7	MEF	H	n
490	R02H-7-T	R02H-7-T_2_218	PBBC38	C39	R02H	R02H-7	MEF	H	n
491	R02H-7-T	R02H-7-T_2_219	PBBC38	C39	R02H	R02H-7	MEF	H	n
492	R02H-7-T	R02H-7-T_2_220	PBBC38	C39	R02H	R02H-7	MEF	H	n
493	R02H-7-T	R02H-7-T_2_221	PBBC38	C39	R02H	R02H-7	MEF	H	n
494	R02H-7-T	R02H-7-T_2_222	PBBC38	C39	R02H	R02H-7	MEF	H	n
495	R02H-7-T	R02H-7-T_2_223	PBBC38	C39	R02H	R02H-7	MEF	H	n
496	R02H-7-T	R02H-7-T_2_224	PBBC38	C39	R02H	R02H-7	MEF	H	n
497	R02H-7-T	R02H-7-T_2_225	PBBC38	C39	R02H	R02H-7	MEF	H	n
498	R02H-7-T	R02H-7-T_2_226	PBBC38	C39	R02H	R02H-7	MEF	H	n
499	R02H-7-T	R02H-7-T_4_0	PBBC38	C39	R02H	R02H-7	MEF	H	n
500	R02H-7-T	R02H-7-T_4_1	PBBC38	C39	R02H	R02H-7	MEF	H	n
501	R02H-7-T	R02H-7-T_7_0	PBBC38	C39	R02H	R02H-7	MEF	H	n
502	R02H-7-T	R02H-7-T_8_0	PBBC38	C39	R02H	R02H-7	MEF	H	n
503	R02H-7-T	R02H-7-T_8_1	PBBC38	C39	R02H	R02H-7	MEF	H	n
504	R02H-7-T	R02H-7-T_9_0	PBBC38	C39	R02H	R02H-7	MEF	H	n
505	R02H-7-T	R02H-7-T_9_1	PBBC38	C39	R02H	R02H-7	MEF	H	n
506	R02H-7-T	R02H-7-T_9_2	PBBC38	C39	R02H	R02H-7	MEF	H	n
507	R02H-7-T	R02H-7-T_9_3	PBBC38	C39	R02H	R02H-7	MEF	H	n
508	R02H-7-T	R02H-7-T_9_4	PBBC38	C39	R02H	R02H-7	MEF	H	n
509	R02H-7-T	R02H-7-T_13_0	PBBC38	C39	R02H	R02H-7	MEF	H	n
510	R02H-7-T	R02H-7-T_16_0	PBBC38	C39	R02H	R02H-7	MEF	H	n
511	R02H-7-T	R02H-7-T_17_0	PBBC38	C39	R02H	R02H-7	MEF	H	n
512	R02H-7-T	R02H-7-T_21_0	PBBC38	C39	R02H	R02H-7	MEF	H	n
513	R02H-7-T	R02H-7-T_31_0	PBBC38	C39	R02H	R02H-7	MEF	H	n
514	R02H-7-T	R02H-7-T_31_1	PBBC38	C39	R02H	R02H-7	MEF	H	n
515	R02H-7-T	R02H-7-T_35_0	PBBC38	C39	R02H	R02H-7	MEF	H	n
516	R02H-7-T	R02H-7-T_43_0	PBBC38	C39	R02H	R02H-7	MEF	H	n
517	R02H-7-T	R02H-7-T_55_0	PBBC38	C39	R02H	R02H-7	MEF	H	n
518	R02H-7-T	R02H-7-T_65_0	PBBC38	C39	R02H	R02H-7	MEF	H	n
519	R02H-7-T	R02H-7-T_75_0	PBBC38	C39	R02H	R02H-7	MEF	H	n
520	R02H-7-T	R02H-7-T_76_0	PBBC38	C39	R02H	R02H-7	MEF	H	n
521	R02H-7-T	R02H-7-T_93_0	PBBC38	C39	R02H	R02H-7	MEF	H	n
522	R02H-7-T	R02H-7-T_98_0	PBBC38	C39	R02H	R02H-7	MEF	H	n
523	R02H-7-T	R02H-7-T_111_0	PBBC38	C39	R02H	R02H-7	MEF	H	n
524	R02H-8-T	R02H-8-T_2_0	PBBC39	C40	R02H	R02H-8	MEF	H	y
525	R02H-8-T	R02H-8-T_2_1	PBBC39	C40	R02H	R02H-8	MEF	H	y
526	R02H-8-T	R02H-8-T_2_2	PBBC39	C40	R02H	R02H-8	MEF	H	y
527	R02H-8-T	R02H-8-T_2_3	PBBC39	C40	R02H	R02H-8	MEF	H	y
528	R02H-8-T	R02H-8-T_2_4	PBBC39	C40	R02H	R02H-8	MEF	H	y
529	R02H-8-T	R02H-8-T_2_5	PBBC39	C40	R02H	R02H-8	MEF	H	y
530	R02H-8-T	R02H-8-T_2_6	PBBC39	C40	R02H	R02H-8	MEF	H	y
531	R02H-8-T	R02H-8-T_2_7	PBBC39	C40	R02H	R02H-8	MEF	H	y
532	R02H-8-T	R02H-8-T_2_8	PBBC39	C40	R02H	R02H-8	MEF	H	y
533	R02H-8-T	R02H-8-T_2_9	PBBC39	C40	R02H	R02H-8	MEF	H	y
534	R02H-8-T	R02H-8-T_2_10	PBBC39	C40	R02H	R02H-8	MEF	H	y
535	R02H-8-T	R02H-8-T_2_11	PBBC39	C40	R02H	R02H-8	MEF	H	y
536	R02H-8-T	R02H-8-T_2_12	PBBC39	C40	R02H	R02H-8	MEF	H	y
537	R02H-8-T	R02H-8-T_2_13	PBBC39	C40	R02H	R02H-8	MEF	H	y
538	R02H-8-T	R02H-8-T_2_14	PBBC39	C40	R02H	R02H-8	MEF	H	y
539	R02H-8-T	R02H-8-T_2_15	PBBC39	C40	R02H	R02H-8	MEF	H	y
540	R02H-8-T	R02H-8-T_2_16	PBBC39	C40	R02H	R02H-8	MEF	H	y
541	R02H-8-T	R02H-8-T_2_17	PBBC39	C40	R02H	R02H-8	MEF	H	y
542	R02H-8-T	R02H-8-T_2_18	PBBC39	C40	R02H	R02H-8	MEF	H	y
543	R02H-8-T	R02H-8-T_2_19	PBBC39	C40	R02H	R02H-8	MEF	H	y
544	R02H-8-T	R02H-8-T_2_20	PBBC39	C40	R02H	R02H-8	MEF	H	y
545	R02H-8-T	R02H-8-T_2_21	PBBC39	C40	R02H	R02H-8	MEF	H	y
546	R02H-8-T	R02H-8-T_2_22	PBBC39	C40	R02H	R02H-8	MEF	H	y
547	R02H-8-T	R02H-8-T_2_23	PBBC39	C40	R02H	R02H-8	MEF	H	y
548	R02H-8-T	R02H-8-T_2_24	PBBC39	C40	R02H	R02H-8	MEF	H	y
549	R02H-8-T	R02H-8-T_2_25	PBBC39	C40	R02H	R02H-8	MEF	H	y
550	R02H-8-T	R02H-8-T_2_26	PBBC39	C40	R02H	R02H-8	MEF	H	y
551	R02H-8-T	R02H-8-T_2_27	PBBC39	C40	R02H	R02H-8	MEF	H	y
552	R02H-8-T	R02H-8-T_2_28	PBBC39	C40	R02H	R02H-8	MEF	H	y
553	R02H-8-T	R02H-8-T_2_29	PBBC39	C40	R02H	R02H-8	MEF	H	y
554	R02H-8-T	R02H-8-T_2_30	PBBC39	C40	R02H	R02H-8	MEF	H	y
555	R02H-8-T	R02H-8-T_2_31	PBBC39	C40	R02H	R02H-8	MEF	H	y
556	R02H-8-T	R02H-8-T_2_32	PBBC39	C40	R02H	R02H-8	MEF	H	y
557	R02H-8-T	R02H-8-T_2_33	PBBC39	C40	R02H	R02H-8	MEF	H	y
558	R02H-8-T	R02H-8-T_2_34	PBBC39	C40	R02H	R02H-8	MEF	H	y
559	R02H-8-T	R02H-8-T_2_35	PBBC39	C40	R02H	R02H-8	MEF	H	y
560	R02H-8-T	R02H-8-T_2_36	PBBC39	C40	R02H	R02H-8	MEF	H	y
561	R02H-8-T	R02H-8-T_2_37	PBBC39	C40	R02H	R02H-8	MEF	H	y
562	R02H-8-T	R02H-8-T_2_38	PBBC39	C40	R02H	R02H-8	MEF	H	y
563	R02H-8-T	R02H-8-T_2_39	PBBC39	C40	R02H	R02H-8	MEF	H	y
564	R02H-8-T	R02H-8-T_2_40	PBBC39	C40	R02H	R02H-8	MEF	H	y
